id, date, time, views, author, message
1489,2016/04/09,4:28:08 PM,2K,,رئيس المؤتمر يعزي محافظ الضالع بوفاة شقيقهبعث رئيس الجمهورية السابق رئيس المؤتمر الشعبي العام الزعيم علي عبدالله صالح برقية عزاء ومواساة لمحافظ الضالع السابق اللواء الركن/ علي قاسم طالب ، وذلك بوفاة شقيقه محمد قاسم طالب الصميدي، جاء فيها :الأخ اللواء الركن / علي قاسم طالبعضو اللجنة العامة للمؤتمر الشعبي العاممحافظ محافظة الضالع  الأكرمببالغ الأسى وعميق الحزن تلقينا نبأ وفاة أخيكم المرحوم محمد قاسم طالب الصُميدي الذي وافاه الأجل وانتقل إلى رحمة الله تعالى أثر مرض عضال ألمّ به, بعد أن قضى معظم عمره في خدمة الوطن والثورة والجمهورية والوحدة, وكان مثالاً للرجل الوطني الصادق والمناضل الغيور على وطنه, وأسهم بجهد مشكور في مسيرة العمل الوطني والنضال من أجل التحرر والإستقلال وقيام النظام الجمهوري وإعادة تحقيق وحدة الوطن اليمني الواحد.لقد مثل رحيله خسارة كبيرة للوطن ولكم.. لكنه سيظل خالداً بمآثره الوطنية وتفانيه من أجل المبادئ والأهداف السامية لشعبنا, وإننا ونحن نشاطركم أحزانكم في هذا المصاب الجلل.. فإننا نعبر لكم عن صادق التعازي وخالص المواساة, والعزاء موصول لأبناء وبقية إخوان المرحوم وكافة آل طالب الصُميدي بمحافظة الضالع, باسمي شخصياً.. وباسم إخوانكم قيادات وهيئات وأعضاء وحلفاء وأنصار المؤتمر الشعبي العام، سائلين المولى عز وجل أن يتغمد الفقيد بواسع رحمته وغفرانه, وأن يسكنه فسيح جنانه, وأن يلهمكم جميعاً الصبر والسلوان.إنا لله وإنا إليه راجعون.علــي عبـــدالله صـالـــحرئيس الجمهورية السابقرئيـس المؤتمر الشعبي العام
1490,2016/04/09,4:28:53 PM,2.2K,,حشود المؤتمر بالسبعين علي البخيتيأنتمي لهذه الحشود؛غير المؤدلجة؛ في زمن التطرف؛غير المسلحة؛ في زمن الحروب؛التي جاءت من السهول والجبال؛من الشمال والجنوب والوسط؛من السواحل والوديان؛فيهم الاكاديمي والأمي؛الطبيب والفلاح؛ الكاتب والحداد؛الطالب والمعلم؛ الفقير والغني؛من يقول عنهم رعاع؛هو إما عبد للريال أو للدولار؛أو مريض وحاقد وشنئان.فمن لا يحترم مكونات وطنه؛لا يستحق الاحترام؛ انتهى الكلام.من صفحة علي البخيتي بالفيسبوكhttp://telegram.me/Almethaqnews
1491,2016/04/09,4:30:45 PM,905,,عاجل:الجيش واللجان الشعبية يسيطرون على عددا من المواقع الهامة بمقطع الجبل ووادي أيبر في الجهة الجنوبية لمديرية الغيل بالجوف. 🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1492,2016/04/09,4:31:08 PM,1.5K,,شاهد | قناة اليمن اليومدلالات جريمة جمعة رجب وحرص #الزعيم_الصالح على حقن الدم اليمني
1493,2016/04/09,4:31:39 PM,2K,,عاجــــلنهم  بفضل الله وبفضل سواعد أبطال قواتنا واللجان تتمكن من كسر زحف للمرتزقة في نهم ومصرع العشرات من المرتزقة وهجوم عكسي ينفذه ابطال الجيش واللجان وتدمير عدد من المدرعات#قوات_الحرس_الخاص_اليمنيةⓣelegram.me/armyyemei
1494,2016/04/09,4:59:05 PM,2.1K,,#عاجل الزعيم علي عبدالله صالح يستدعي ضباط ومنتسبين للحرس الجمهوري موالين له كانوا في منازلهم إلى العاصمة صنعاء دون معرفة الأسباب. #قيادة_الحرس_الجمهوري_والقوات_الخاصه  ____________________
1495,2016/04/10,12:15:56 PM,2.4K,,🏻🏻🏻🏻🏻 ‏ ‏ شاهد | تقدم أبطال الجيش واللجان الشعبية بمنطقة الضباب في #تعز ومواصلة دحر الغزاة ومرتزقتهم 09-04-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
1496,2016/04/10,12:16:08 PM,2.4K,,🏻🏻🏻🏻🏻 ‏ ‏1 شاهد | تكبيد الغزاة ومرتزقتهم الخسائر في الآليات بمديرية عسيلان في محافظة #شبوة 09-04-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
1497,2016/04/10,12:16:38 PM,2.4K,,🏻🏻🏻🏻🏻 ‏ ‏ شاهد | مواجهات خب والشعف بمحافظة #الجوف ومواصلة دحر الغزاة ومرتزقتهم 09-04-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
1498,2016/04/10,12:17:09 PM,2.4K,,🏻🏻🏻🏻🏻 ‏ ‏ شاهد | عمليات صد أبطال الجيش واللجان الشعبية لزحف المرتزقة بصرواح في #مأرب وتكبيدهم خسائر فادحة في العديد والعتاد 08-04-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
1499,2016/04/10,12:17:55 PM,1.3K,,رابط بنك التغريدات لمساء يومنا هذا الاحد سيفتح الرابط الساعة الثامنة مساء كونوا على الموعد ليعرف العالم من هو "الشعب اليمني " الذي  كان سبب فشل العدوان الأمريكي السعودي .. https://sites.google.com/site/usakillsyemenipeople/
1500,2016/04/10,12:18:20 PM,9.2K,,قصيدة ( امريكا تقتل الشعب اليمني )كلمات شاعر نهم ابونايفعباد ابوحاتمانتاج اذاعة صنعاء 99.1
1501,2016/04/10,12:19:39 PM,1.8K,,#‏السعودية تعهدت لقبائل #مأرب بتوفير البدائل للأسلحة التي سحبتها #‏الإمارات  #قيادة_الحرس_الجمهوري_والقوات_الخاصه  ____________________
1502,2016/04/10,12:22:28 PM,292,,مداخلة رائعة لخطيب المسجد الأقصى عبر قناة الميادين شاهد ماذا قال...#أبــوهاشم_الحـــسنـــيtt #شــبكة_الجـيش_واللــــجان_الشعبية https://telegram.me/amasirah
1503,2016/04/10,12:26:24 PM,2.1K,,زامل جديد للمؤتمر والزعيم سلام لك ياكل شامخ صمفي المؤتمر يا اُسد وثابهعاش الزعيم القايد الملهمذي حط شعبة بين اهدابهمن يرهب الاعداء اذا اتكلموكل الاعداء تضرب احسابهعاشت قواعد حزبنا الاعظم فرسان في الميدان حرابهونعم بعارف لايزال معلماميننا العام تسلم اشنابهوالحشد في السبعين قد ترجمان اليمن غالي مع اترابه ياجيش لبي لنداء وادعم واضرب جيوش الخصم واذنابه عفاش قد اعلن وقد صمم يدحر جيوش الغزو وارهابه#قوات_الحرس_الخاص_اليمنية
1504,2016/04/10,12:29:22 PM,784,,هام:أبطال الجيش واللجان الشعبية يطهرون مستشفى المتون وقرية الشرفان والتقدم متسارع بإتجاه منطقة المعيمرة معقل قائد المرتزقة أمين العكيمي وآخر موقع لهم في مديرية المتون بالجوف ومقتل نحو 20 مرتزقا بينهم قيادات.   🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1505,2016/04/10,12:29:54 PM,1.8K,,#الجوف..مصرع (20) من المرتزقه اليوم الاحد في تطهير مناطق واسعة  بمديرية المتون محافظة الجوف  وهم التالي :-#قتلي1-حسن محمد الأشرف2- عبدالسلام بن بشير3- حليمان يحيى هادي4- عبدالله سعيد اللاغب5- محمد مبارك أبوكرش6- خالد مرعي#الجرحى:1- عبدالله الأشرف2- راكان العزي عبدان3- صالح سالم السريحيوآخرين لم يتم التعرف عليهم وسيتم نشر أسمائهم فور التحقق منها. #قيادة_الحرس_الجمهوري_والقوات_الخاصه  ____________________
1506,2016/04/10,1:12:49 PM,2.1K,,تحالف العدوان يزج بمرتزقته قبل ساعات من موعد الهدنة المفترضة ،وفق إعلان الأمم المتحدة، في مجازر جماعية ويدفع بهم للانتحار أمام صلابة وصمود ابطال الجيش واللجان الشعبية في #الجوف_ومارب_وتعز_الضالع_وشبوة وغيرها.http://telegram.me/Almethaqnews
1507,2016/04/10,1:13:08 PM,876,,#آراء #محللونالمحلل السياسي عبدالوهاب الشرفي: تصريحات #عسيري الأخيرة تعنى أن تحالف العدوان لازال يراوح مكانه الذي هو فيه منذ بداية العدوان.🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1508,2016/04/10,1:13:44 PM,3.8K,,رابط بنك التغريدات : https://sites.google.com/site/usakillsyemenipeople/
1509,2016/04/10,2:51:24 PM,1.7K,,لدخول معناء والمشاركه في أرئك عليك أدخول ألى حوار من يمن ألعزه وألصمود#يمن_ألعزه_وألصمودTelegram.me/alyamen1
1510,2016/04/10,3:47:09 PM,47,,خبر عااااااجل لكل اليمنيون لكل يمني حر ضد الاحتلال يحط صورت الزعيم علي عبدالله صالح عبر الوتسأب او أي موقع تواصل  إجتماعي من اجل نثبت للمرتزقه والغزاة والاحتلال لكي يعرفو ان كل الشعب اليمني مع الزعيم صالح انشرها من أجل يعرفون الشعب اليمني كلنا مع الزعيم صالح تابع لصق الصور الزعيم على صورتك الشخصيةعبر الوتس أب عبر الفيسبوك عبر الويشات عبر أي موقع الذي انت مشترك فيه الان يطبق هذا الخبر على كل يمني في خلال 24ساعة لتصل لكل يمنيشبكة اليماني الأخبارية
1511,2016/04/10,7:14:56 PM,0,,يمن العزه والصمود في وجه العدوان..يمن العزه والصمود في وجه العدوان..نشيد بصمود وإباء ورسوخ وتحدي أبناء أهل العزة والبسالة أهل اليمن في وجه الطغيان الظالمhttps://telegram.me/alyamen1
1512,2016/04/11,11:59:25 AM,1.5K,,عاجــــل #الحديدهالأجهزة الأمنية واللجان ضبط خليه مكونه من 8 ارهابيون والعديد من العتاد العسكري والمتفجرات والاجهزه الالكترونيه#قوات_الحرس_الخاص_اليمنيةⓣelegram.me/armyyemei
1513,2016/04/11,11:59:25 AM,1.4K,,عاجــــلأنصار الله والمؤتمر الشعبي العام: قمنا بتسليم رسالة التزامنا لوقف إطلاق النار للمبعوث الأمم بما يضمن إيقاف كافة الأعمال القتالية والعمليات والتحركات العسكرية البرية والبحرية والجوية على كامل أراضي وأجواء وحدود الجمهورية اليمنية#قوات_الحرس_الخاص_اليمنيةⓣelegram.me/armyyemei
1514,2016/04/11,11:59:34 AM,208,,#هاش_تاق #يمن_الصمود_والانتصارحصلنا على المرتبة الاولى عالميا ..  ‎
1515,2016/04/11,11:59:36 AM,2.4K,,🏻🏻🏻🏻🏻 ‏ ‏ شاهد | التصدي لقوى الغزو ومرتزقتهم في جبل الناصب بمنطقة مريس في محافظة #الضالع 10-04-2016                                   النجم الثاقب telegram.me/alnajm_althaqb
1516,2016/04/11,11:59:36 AM,2.4K,,🏻🏻🏻🏻🏻 ‏ ‏ شاهد | العدوان السعودي الأمريكي ومفاوضات #الكويت المقبلة وكشف وسائل إعلام العدوان النوايا المبيته 10-04-2016                                   النجم الثاقب telegram.me/alnajm_althaqb
1517,2016/04/11,11:59:36 AM,2.4K,,🏻🏻🏻🏻🏻 ‏ ‏ شاهد | المستجدات الميدانية في محافظة #الجوف ومواصلة الجيش واللجان الشعبية دحر الغزاة ومرتزقتهم 10-04-2016                                   النجم الثاقب telegram.me/alnajm_althaqb
1518,2016/04/11,12:00:25 PM,3.2K,,جديد شاعر نهم ابونايفعباد ابوحاتم///بعنوان///في حوارات السياسة لا تراهنلاااا تسالم لااا تصالح لاااا تئآمن اليهودي عااااادتـه ينقض عهودهوالسعودي مثلما مولااااااه خاينوالخيااااانه ورث عنده من جدودهيــــــوم سلـــــم لليهــــود ام المداينلجل صك الحكـــم يستوفي بنودهواعتداااااااااانا دونما حجه و لكنمغلي امريكا و مسترخص جنودهفالحـذر ياااا شعب في كل الاماكنلا تثق فبـن اليهــــــودي او وعودههو يحاااااااورنا و يهجم بالتزامنون تقــــدم شــبر يرجــع لا جحودهلا تهــاااون لا تهـااااون لا تهااااوناجهزو يااا جنــــد ربي يااا اسودهان جنـــــح للسلم فجنح له و هادنون نقض عهده تـعشاااا من كبودهللاسد صاحي تشوف الثعل ساكنما يفكر يوم يتجااااااااااوز حدودهان تغمض عين خلـــــــي عين ذاهنلا تَحَـــــرك زلـــزلــه طعــفر حشودهفي حـواااااارات السياسة لا تراهنثق بنصر الله و افضـااااله و جودهفي سلاحي بعد رب الكون راااااكنبرقها كااااااااشف و قارحها رعودهو للحرف بقية،،،#شاعر_نهم_ابو_نايف#عباد_ابوحاتم
1519,2016/04/11,12:01:03 PM,45K,,🇾🇪
1520,2016/04/11,12:19:47 PM,14K,,🇾🇪
1521,2016/04/11,12:20:46 PM,906,,●﴿وَإِنْ جَنَحُوا لِلسَّلْمِ فَاجْنَحْ لَهَا وَتَوَكَّلْ عَلَى اللَّهِ إِنَّهُ هُوَ السَّمِيعُ الْعَلِيمُ (61) وَإِنْ يُرِيدُوا أَنْ يَخْدَعُوكَ فَإِنَّ حَسْبَكَ اللَّهُ هُوَ الَّذِي أَيَّدَكَ بِنَصْرِهِ وَبِالْمُؤْمِنِينَ (62)﴾ الأنفالوَاللَّهُ خَيْرُ الْمَاكِرِينَ              شُهداؤنا.عظُماؤنا.ttشبكة.رجال.الله.الاخبارية.tt●
1522,2016/04/11,12:21:29 PM,722,,.         ✦••┈• #خبر_عـاجل•┈••✦               《 #ورد_إلآن 》ـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ عاجل #مقتل المرتزق  العقيد #نصر_الربيه قبل قليل وإثنين من مرافقيه وجرح اثنين اخرين في صد هجوم على #جبل_ناصهـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ                    🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1523,2016/04/11,12:21:51 PM,783,,#آراء #محللون فيل بتلر: مغزى لعبة  ‏الرياض  السرية القذرة ان #اليمن يجلس على احتياطات نفطية وغازية كبيرة و #السعودية تريد السيطرة عليها🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1524,2016/04/11,12:22:01 PM,814,,#آراء #محللون فيل بتلر: بسبب خشية #السعودية من نضوب النفط السعودي اعتمدت مؤخراً نهج السياسة الخارجية العدوانية تجاه جيرانها.🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1525,2016/04/11,12:22:08 PM,813,,#محللون #آراء فيل بتلر:وفقاً لمسح جيولوجي مفصل لشركة(USGS) يمتلك #اليمن خزانات نفطية بحرية بالإضافة إلى 3 مليارات برميل من احتياطات النفط🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1526,2016/04/11,12:22:13 PM,815,,#آراء #محللون فيل بتلر: سبب مسارعة إدارة أوباما والحكومات الأوروبية لقصف اليمنيين بحجة مساعدتهم هي مصالحهم الخاصة في الشرق الأوسط.🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1527,2016/04/11,12:23:06 PM,847,,في خرق لوقف إطلاق النار.. طيران العدوان يشن سلسلة غارات على تعزhttp://
1528,2016/04/11,12:23:08 PM,847,,رصد 33 خرقاً من قبل العدوان ومرتزقته لوقف إطلاق النارhttp://
1529,2016/04/11,12:24:24 PM,6.6K,,المصدر: نهم 11 خرقا تعز 13خرقا مارب 4 خروقات الجوف 2 حجة 1 شبوة 2
1530,2016/04/11,12:24:34 PM,6.6K,,#مارب: مصرع 6 مرتزقة وجرح 13وتدمير آلية بصد هجومين على حمةثوابة في هيلان
1531,2016/04/11,12:25:56 PM,1.4K,,عــاجـلمرتزقة العدوان السعودي الامريكي يخرقون إعلان وقف إطلاق النار و يحاولون التقدم باتجاه جبل جرة بمحافظة تعزتعز : طيران العدوان يخرق إعلان وقف إطلاق النار ويشن غارة على منطقة كلابة  🇾🇪#قوات_الحرس_الخاص_اليمنية
1532,2016/04/11,12:26:05 PM,1.4K,,عــاجـلمرتزقة العدوان السعودي الامريكي يخرقون إعلان وقف إطلاق النار و يحاولون التقدم باتجاه منطقة نهم بمحافظة صنعاء🇾🇪طيران العدوان يخرق إعلان وقف إطلاق النار وبقوم بإنزال أسلحة للمرتزقة في مدينة التربة بتعز  #قوات الحرس الخاص اليمنية
1533,2016/04/11,12:43:14 PM,694,,.         ✦••┈• #خبر_عـاجل•┈••✦               《 #ورد_إلآن 》ـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ  عـــاجـل #الجوف: مرتزقة العدوان يقصفون بالمدفعية مديرية المتون مخترقين إعلان وقف🏻 إطلاق النار ـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1534,2016/04/11,12:44:54 PM,1.7K,,عاجلمرتزقة العدوان السعودي الأمريكي يخرقون وقف إطلاق النار ويقصفون مواقع الجيش واللجان الشعبية في تعز ومأرب والجوف ولحج والبيضاء وشبوة باﻷسلحة المتوسطة والثقيلة#قيادة_الحرس_الجمهوري_والقوات_الخاصه  ____________________
1535,2016/04/11,12:53:04 PM,577,,أبرز خروقات العدوان السعودي الأمريكي ومرتزقته لوقف إطلاق النار في اليوم الأول 11-4-2016 (تقرير)saadahnews.com/?p=149641- مـأرب :زحف بري مسنود بالنيران المتوسطة والثقيله وذلك على جبل هيلانمن اتجاه جبل الأهلول2- شبوة : ضرب بالرشاشات والمدفعيه على مواقع الجيش واللجان الشعبية في(بيحان_عسيلان_المعطوف)3- تعز : ضرب بالرشاشات والمدفعيه على مواقع الجيش واللجان الشعبية في (ثعبات_الجحمليه_وإطلاق نار بالرشاشات في الضباب4 - تعـز المدينه : ضرب بالاسلحة المختلفة على مواقع الجيش واللجان الشعبية في جبل جرة وثعبات5-مأرب : ضرب بالأسلحة المتوسطة والثقيله من خلف جبل الشبكة ومن جوار معسكر الفرضه وضرب صواريخ كاتيوشا من الجهة الشمالية على مواقع الجيش واللجان الشعبية6- منطقة نهم :قصف مدفعي وصاروخي ومختلف الأسلحة يستهدف مواقع الجيش واللجان الشعبيه في الفرضه وقرية الرمادة وبران7- تعز : محاولة تسلل لمرتزقة العدوان باتجاه جبل جره8- تعز:تحليق مكثف لطيران العدوان السعودي الامريكي في سماء محافظة تعز9 - البيضاء ذي ناعم : ضرب بالاسلحه المتوسطه والخفيفه على مواقع الجيش واللجان الشعبية10-نهم : اطلاق صاروخ كاتيوشا من الجهة الغربية لجبل الصلطاء على مواقع الجيش واللجان الشعبية في الجهه الجنوبيه لجبل الصلطاء11- البيضاء :اطلاق نار باتجاه سد جرجره في ذي ناعم بالاسلحه المتوسطه والخفيفه12 - نهم: اطلاق 3 صواريخ كاتيوشا من خلف الفرضة على مواقع الجيش واللجان الشعبية في جبل الحول13 - تعز : طيران السعودي يشن غاره على منطقة صالة14 - تعز : تحليق طيران سعودي في سماء البرح والوازعيه وجبل حبشي والضباب15- الجوف : الطيران الحربي و طيران الاستطلاع التابع للعدوان السعودي الامريكي يحلق في سماء الغيل وخب الشعف16 - صنعاء: تحليق لطيران العدوان السعودي الامريكي في سماء العاصمة17 - حجة : تحليق لطيران العدوان السعودي الأمريكي في سماء المحافظة مع فتح حاجز الصوت18 - تعز : طائرة الاباتشي تحلق في سماء المقاطرة ومدينة التربة19 - تعز الوازعية : اطلاق نار بقناصه عيار خمسين والرشاشات الثقيلة على مواقع الجيش واللجان الشعبية في جبل الشبكة20 - الجوف : ضرب بجميع الاسلحة الثقيلة والمتوسطه على مواقع الجيش واللجان الشعبية في مديرية الغيل21 - الجوف الغيل : ضرب بمختلف انواع الأسلحة الثقيله والمتوسطه من الجهة الجنوبيه لوادي ابير على مواقع الجيش واللجان الشعبية في وادي ابير الجيش واللجان الشعبية.22 الحديدة : طيران العدوان السعودي الأمريكي يحلق في سماء المحافظة23- مأرب : طيران العدوان السعودي الأمريكي يحلق في سماء المحافظة24 - صعدة : طيران العدوان السعودي الأمريكي يحلق في سماء المحافظة25- تعز : طيران العدوان السعودي الامريكي يشن غارة على منطقة كلابة26- لحج : مرتزقة العدوان يقصفون مواقع الجيش واللجان الشعبية في كرش بالأسلحة المختلفة
1536,2016/04/11,1:27:00 PM,2.1K,,أضبطوا صعاليككم في #تعز  #المركزالإعلامي_تعز 🖊أحمد أمين المساوىالمدافعين عن #الكعبة في تعز عادهم ما بلغهم خبر الهدنة وجالسين يحاولوا يزحفوا بالرغم من صد زحوفاتهم في مختلف الجبهات تعرفوا لماذا لم يتوقف زحفهم وزاد لأنهم مجموعة من الغوغاء الصعاليك الفوضويين لا معاهم قيادة ولاهم منضبطين على الاخوة المحاورين إضافة بند في مؤتمر الكويت بتحميل #السعودية كامل المسئولية عن خروقات مرتزقتهم في كل الجبهات الداخلية.قصة الدفاع عن #الكعبة في تعز :في مقابلة مع جميل عزالدين تحدث حمود سعيد أن المواجهات في تعز ليست دفاعاً عن تعز وإنما دفاعاً عن الكعبة!!!.ـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــالاثنين الموافق11/4/2016#أبوكهلان#الإعلام_الحربي_الإلكتروني● ⓣelegram.me/WarPress●
1537,2016/04/11,1:41:59 PM,2.4K,,عاجل :مصرع وجرح العشرات من مرتزقة الغزو والاحتلال وتدمير 4 آليات خلال التصدي لزحف فاشل باتجاه فرضة نهمفي إطار الرد المكفول على خروقات العدوان السعودي الأمريكي ومرتزقته لوقف إطلاق النار تمكن أبطال الجيش واللجان الشعبيه بعون الله وقوته هذا اليوم من كسر زحف للعدو على فرضة نهم. وقد كان الزحف هو الأكبر من نوعه مما يؤكد عدم جدية الغزاة في الالتزام بالعهود والمواثيق وأنهم يستغلون الاتفاقيات التي ترعاها الأمم المتحدة لخداع الشعب اليمني واستمر الزحف منذ الصباح حتى وقت الظهر.ولكن ابطال الجيش واللجان الشعبية كانوا على أهبة الاستعداد فتصدوا لمرتزقة الغزاة واجبروهم على الفرار بعدما كبدوهم خسائر فادحة في الأرواح والعتاد.و قد تم بفضل الله تعالى إحراق 4 مدرعات وسقوط العشرات من المرتزقة بين قتلى وجرحى لازالت بعض جثثهم ملقاة في الشعاب.#شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________ⓣelegram.me/AccustomNews
1538,2016/04/11,1:55:55 PM,2.1K,,#قصيدة | حافٍ - للشاعر معاذ الجنيد--------------------- ‏ رابط مباشر [ 5.3 ميجا ] //mme6.whatsapp.net/d/tZgz5gNz1_x76TrblomFQlcLsCwABTA2GO0hzQ/Ar4_QrxOqQoLCimM2cFyyzcg0sSGfdxnQBjKVC0_3DpN.mp4 #شـــبــــكة_العـــٓودّ_الاخـــبــــاريـــة_             تيليجرام      _________________ⓣelegram.me/AccustomNews
1539,2016/04/11,4:41:10 PM,14K,,🇾🇪
1540,2016/04/11,4:43:48 PM,754,,#وكالات #روسيا اليوم:  ما يدور على الأرض لا يعكس ما بذل من جهود لإحلال السلام، ولا يبشر بقرب انتهاء مأساة اليمنيين مع الحرب.🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1541,2016/04/11,4:44:00 PM,784,,#وكالات #روسيا اليوم: الآمال ما زالت معقودة على التقارب الحاصل بين #السعودية و #الحوثيين ، والذي من شأنه تعزيز فرص الحل السياسي.🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1542,2016/04/11,4:44:17 PM,754,,#وكالات #روسيا اليوم: مصادر تحدثت عن توقيع #الحوثيين و #حكومة_هادي على اتفاقات لوقف المواجهات في كل محافظة نصت على أنها ستكون برعاية #السعودية .🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1543,2016/04/11,4:44:29 PM,754,,#وكالات#روسيا اليوم: في حال صحت أنباء رعاية #السعودية للاتفاقات بين #الحوثيين و #حكومة_هادي  فإن الرياض لم تعد طرفا في الحرب، بل راعية للاتفاقيات.🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1544,2016/04/11,4:44:42 PM,754,,#وكالات #روسيا اليوم: خروج #السعودية من معادلة الحرب سيحول المواجهات إلى حرب داخلية تأتي على ما لم تدمره غارات التحالف والمواجهات السابقٍـٍة 🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1545,2016/04/11,4:45:24 PM,693,,#عاجل#شبوة: قتلى وأسرى في صفوف المرتزقة خلال التصدي لمحاولة تقدم باتجاه أحد المواقع في عسيلان🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1546,2016/04/11,4:45:46 PM,723,,عاجل#تعز: مرتزقة العدوان يخرقون وقف إطلاق النار بقصف مواقع الجيش واللجان في جبل العنين وجبل حبشي#ايدينا_على_الزناد 🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1547,2016/04/11,4:45:51 PM,723,,عاجل#مأرب: مرتزقة العدوان يخرقون وقف إطلاق النار بمعاودة الهجوم على مواقع الجيش واللجان بمنطقة المشجح بمديرية صرواح#ايدينا_على_الزناد🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1548,2016/04/11,4:46:12 PM,753,,مأرب الانالمرتزقة يفجرون الوضع في العبديه وقامو بالقصف المدفعي باتجاه مواقع قواتنا،وقواتنا حاولت التجنبلكن نفذ الصبر وتم الرد"🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1549,2016/04/11,4:46:33 PM,753,,لن نضمن لكم سلامه جنودكم ومرتزقتكم وسيكون الرد أعنف من ذي قبل في حال الاستمرار في خرق الهدنه."ناطق الجيش🇾🇪ملتقى رجال الزعــــــــــيــــــــــم🇾🇪
1550,2016/04/11,4:47:17 PM,7.1K,,🏻🏻🏻🏻🏻 ‏ #قصيدة | حافٍ - للشاعر معاذ الجنيد--------------------- ‏ رابط مباشر [ 5.3 ميجا ] //mme6.whatsapp.net/d/tZgz5gNz1_x76TrblomFQlcLsCwABTA2GO0hzQ/Ar4_QrxOqQoLCimM2cFyyzcg0sSGfdxnQBjKVC0_3DpN.mp4--------------------- ‏ رابط يوتيوب//youtu.be/TP9AP7YcQAQ‎هُـنـا المسيــرةtelegram.me/Hona_Almasirah
1551,2016/04/11,4:49:05 PM,1.1K,,عاجللحج: طيران العدوان السعودي الأمريكي يشن غارتين على مديرية الحوطة#شبكة_الزعيم_الاخباريه https://telegram.me/alzaeemchannel
1552,2016/04/11,4:49:37 PM,5.7K,,#طيران_تحالف_العدوان يواصل خرق وقف اطلاق النار ويستهدف بغارة مديرية #نهم
1553,2016/04/11,4:49:57 PM,6.3K,,مصرع قائد المرتزقة في دمت نصر الريبة و 2 من مرافقيه بعد خرقهم وقف اطلاق النار
1554,2016/04/11,4:50:15 PM,6K,,#عاجل/  خرق جديد لإعلان وقف إطلاق النار بقصف المرتزقة مواقع البطرة ويعيس والعرفاف في مديرية دمت في #الضالع
1555,2016/04/11,4:51:10 PM,2K,,اصل وثائق محاولة اغتيال الزعيم صالح عام 2011م:  https://t.co/QLReRuimQO
1556,2016/04/11,4:51:25 PM,2.1K,,غياب كامل للمواقف الدولية حيال خروقات المرتزقة ومحاولتهم التسبب بانهيار الخطة الأممية..http://telegram.me/Almethaqnews
1557,2016/04/11,4:52:35 PM,1.5K,,محبي_الزعيم #مارب:وصول اكثر من عشرين قتيل واكثر من خمسين جريح من مرتزقة العدوان  من الذين  زحفو اليوم على فرضة نهم الى  المستشفى الرئيسي في مارب.#محبي_الزعيم
1558,2016/04/11,4:53:11 PM,1.4K,,عاجل من (نهم) وبلا مبالغة:زحف ضخم جدا على جبهة نهم قد يكون هو الأعنف منذ بدء العدوان بدأ منذ فجر اليوم وهو يواجه مقاومة إيمانية فريدة وجثث المرتزقة تملأ الوديان والشعاب فيما العدوان يزج بالمئات منهم إلى المحرقة وهناك بأس الله على أيدي رجاله لهم بالمرصاد. ولله عاقبة الأمور. #قوات_الحرس_الخاص_اليمنيةⓣelegram.me/armyyemei
1559,2016/04/12,11:53:16 AM,2.1K,,🏻🏻🏻🏻🏻 ‏ ‏ شاهد | خروقات وقف إطلاق النار في محافظة #تعز وثبات ويقظة أبطال الجيش واللجان الشعبية 11-04-2016                                  النجم الثاقب telegram.me/alnajm_althaqb
