id, date, time, views, author, message
965,2016/03/25,6:10:00 AM,3.4K,أين وقع القارح ؟,#صنعاء طيران العدوان يشن غارتين على مديرية نهم صباح اليوم ..________________________#أين_وقع_القارح
966,2016/03/25,6:13:24 AM,3.5K,أين وقع القارح ؟,#عمرانسلسلة غارات لطيران العدوان تستهدف مبنى قيادة المنطقة الأمنية بمديرية بني صريم صباح اليوم .. ________________________#أين_وقع_القارح
967,2016/03/25,8:31:08 AM,3.5K,أين وقع القارح ؟,#صنعاء  طيران العدوان يشن 10 غارات على مناطق متفرقة في مديرية نهم ..________________________#أين_وقع_القارح
968,2016/03/25,10:00:30 AM,3.5K,أين وقع القارح ؟,#الجوف  طيران العدوان السعودي الأمريكي يشن غارة على مديرية المصلوب  ..________________________#أين_وقع_القارح
969,2016/03/25,3:24:30 PM,3.3K,أين وقع القارح ؟,#ماربطيران العدوان السعودي الأمريكي يشن 4 غارات شمال سوق مديرية صرواح ..________________________#أين_وقع_القارح
970,2016/03/25,4:09:54 PM,3.4K,أين وقع القارح ؟,طيران العدوان يشن سلسلة من الغارات على الحوطة بمحافظة لحــــــــجواندلاع شتباكات قوية الان في البريقة بالقرب من معسكر التحالف السعودي الاماراتي بمحافظة عـــــــــدن ________________________#أين_وقع_القارح
971,2016/03/25,4:20:46 PM,3.4K,أين وقع القارح ؟,عاجل#الجوف طيران العدوان السعودي الأمريكي يشن غارتين مستهدفا مناطق سكانية بمديرية المتون ..________________________#أين_وقع_القارح
972,2016/03/25,7:45:09 PM,3.4K,أين وقع القارح ؟,#الجوف طيران العدوان السعودي الأمريكي يشن غارة على مديرية الغيل ..________________________#أين_وقع_القارح
973,2016/03/25,7:45:57 PM,3.5K,أين وقع القارح ؟,#تعز طيران العداون السعودي الأمريكي يشن غارة على مدينة ذباب ..________________________#أين_وقع_القارح
974,2016/03/25,8:15:11 PM,3.5K,أين وقع القارح ؟,عاجل#الجوف  غارتان لطيران العدوان السعودي الأمريكي على مديرية المصلوب ..________________________#أين_وقع_القارح
975,2016/03/26,7:42:04 AM,3.5K,أين وقع القارح ؟,#مأرب  5غارات لطيران العدوان السعودي الأمريكي على مديرية صرواح ..________________________#أين_وقع_القارح
976,2016/03/26,7:43:25 AM,3.7K,أين وقع القارح ؟,#صنعاءغارة لطيران العدوان على جبل جربان بمديرية سنحان وغارة على معكسر الصمع بمديرية ارحب ..________________________#أين_وقع_القارح
977,2016/03/26,3:35:46 PM,3.3K,أين وقع القارح ؟,#البيضاءطيران العدوان يشن غارتين على مديرية ولد ربيع ..________________________#أين_وقع_القارح
978,2016/03/26,3:36:48 PM,3.5K,أين وقع القارح ؟,#صنعاء طيران العدوان يشن غارة جنوب وادي السد بمديرية نهم ..________________________#أين_وقع_القارح
979,2016/03/26,5:49:06 PM,3.4K,أين وقع القارح ؟,#الجوف غارة لطيران العدوان على مديرية المتون ..#شبوة طيران العدوان يشن غارات عدة على مناطق متفرقة في مديرية عسيلان ..________________________#أين_وقع_القارح
980,2016/03/26,6:48:02 PM,3.5K,أين وقع القارح ؟,عاجل #الجوفغارة لطيران العدوان السعودي الأمريكي تستهدف منطقة الحميدات ..________________________#أين_وقع_القارح
981,2016/03/27,3:28:45 AM,3.5K,أين وقع القارح ؟,#صنعاء طيران العدوان السعودي الأمريكي يشن سلسلة غارات على مديرية نهم _________________________#أين_وقع_القارح
982,2016/03/27,12:00:49 PM,3.4K,أين وقع القارح ؟,#البيضاء  3 غارات للعدوان على محيط منطقة الوهبية في مديرية السوادية ..________________________#أين_وقع_القارح
983,2016/03/27,12:37:12 PM,3.3K,أين وقع القارح ؟,#أبينقتلى وجرحى بغارة على مدينة زنجبار ..________________________#أين_وقع_القارح
984,2016/03/27,1:05:08 PM,3.3K,أين وقع القارح ؟,عاجل#صنعاءطيران العدوان يشن غارة على فرع المجزعة بمنطقة المكير في بني ضبيان ويعاود استهدافه لمنطقة الوتدة بخولان ..________________________#أين_وقع_القارح
985,2016/03/27,1:39:08 PM,3.5K,أين وقع القارح ؟,عاجل#عمران طيران العدوان يشن 4 غارات على مركز مديرية بني صريم مخلفآ أضرارا بالغة في منازل المواطنين والممتلكات العامة والخاصة ..________________________#أين_وقع_القارح
986,2016/03/27,1:55:34 PM,3.6K,أين وقع القارح ؟,عاجل#حجة:غارتان لطيران العدوان السعودي الأمريكي على مديرية حرض..________________________#أين_وقع_القارح
987,2016/03/28,9:25:54 AM,3.4K,أين وقع القارح ؟,#تعز طيران العدوان السعودي الأمريكي يشن غارتين على مديرية الوازعية   _________________________#أين_وقع_القارح
988,2016/03/28,11:15:38 AM,3.5K,أين وقع القارح ؟,#صنعاء طيران العدوان يشن غارة على طريق فرعي بمديرية نهم ..________________________#أين_وقع_القارح
989,2016/03/28,11:17:02 AM,3.6K,أين وقع القارح ؟,#مأرب  طيران العدوان السعودي الأمريكي يشن 8 غارات على مناطق متفرقة في مديرية صرواح ..________________________#أين_وقع_القارح
990,2016/03/28,3:37:44 PM,3.6K,أين وقع القارح ؟,#البيضاء طيران العدوان السعودي الأمريكي يشن غارتين على مديرية ولد ربيع_________________________#أين_وقع_القارح
991,2016/03/28,4:07:06 PM,3.6K,أين وقع القارح ؟,#صنعاء طيران العدوان يشن غارة على جبل نقم في العاصمة صنعاء _________________________#أين_وقع_القارح
992,2016/03/28,5:54:28 PM,3.2K,أين وقع القارح ؟,#ذمارطيران العدوان يشن 3 غارات على منطقة جرف اسبيل في مديرية ميفعة عنس ..________________________#أين_وقع_القارح
993,2016/03/28,5:56:00 PM,3.2K,أين وقع القارح ؟,#البيضاء طيران العدوان يشن غارة على منطقة المناسح بمديرية ولد ربيع ..________________________#أين_وقع_القارح
994,2016/03/28,6:54:30 PM,3.1K,أين وقع القارح ؟,عاجل#الجوفطيران العدوان السعودي الأمريكي يعاود شن غاراته الهستيرية على منازل ومزارع المواطنين بمديرية المتون ..________________________#أين_وقع_القارح
995,2016/03/28,6:55:28 PM,3.2K,أين وقع القارح ؟,عاجل#مأربطيران العدوان السعودي الأمريكي يشن غارة على مديرية صرواح ..________________________#أين_وقع_القارح
996,2016/03/29,3:59:58 AM,3.1K,أين وقع القارح ؟,#صنعاءغاره قبل قليل بمنطقة الصباحة بجوار مدرسة التعاون الاساسية  ________________________#أين_وقع_القارح
997,2016/03/29,4:35:36 AM,3.2K,أين وقع القارح ؟,#صنعاء  طيران العدوان السعودي الامريكي يشن 4 غارات على منطقة الصباحة  _________________________#أين_وقع_القارح
998,2016/03/29,4:44:28 AM,3.3K,أين وقع القارح ؟,#صنعاءغارة قبل قليل على جبل نقم  ________________________#أين_وقع_القارح
999,2016/03/29,11:04:16 AM,3.2K,أين وقع القارح ؟,#الجوف غارة لطيران العدوان السعودي الأمريكي على مديرية المتون  ..________________________#أين_وقع_القارح
1000,2016/03/29,11:13:14 AM,3.4K,أين وقع القارح ؟,#مأرب طيران العدوان يشن غارة على منزل مواطن في #صرواح ..________________________#أين_وقع_القارح
1001,2016/03/29,11:36:48 AM,3.5K,أين وقع القارح ؟,عاجلالجوفغارة لطيران العدوان على مديرية المصلوب..________________________#أين_وقع_القارح
1002,2016/03/29,1:57:08 PM,3.7K,أين وقع القارح ؟,عاجل #البيضاء طيران العدوان يشن غارات على منطقة الوهبية بمديرية السوادية و غارة على أبراج الهاتف النقال في منطقة المركوزة بمديرية ناطع ..________________________#أين_وقع_القارح
1003,2016/03/29,5:35:36 PM,4K,أين وقع القارح ؟,عاجل #صنعاء طيران العدوان يستهدف أحد منازل المواطنين في مديرية نهم  _________________________#أين_وقع_القارح
1004,2016/03/30,1:22:22 PM,3.6K,أين وقع القارح ؟,عاجل#تعزطيران العدوان يشن غارة على منطقة الضباب ..________________________#أين_وقع_القارح
1005,2016/03/30,7:58:55 PM,3.5K,أين وقع القارح ؟,#حجهغارة لطيران العدوان على مديرية حرض ..________________________#أين_وقع_القارح
1006,2016/03/31,4:29:02 AM,3.3K,أين وقع القارح ؟,#صنعاءغارة على مطار صنعاءالساعة 11:14 am ________________________#أين_وقع_القارح
1007,2016/03/31,5:06:39 AM,3.2K,أين وقع القارح ؟,#صنعاء #صور  لغارة الطيران على قاعدة الديلمي الجوية 11:14 am ..________________________#أين_وقع_القارح
1008,2016/03/31,5:12:10 AM,3.3K,أين وقع القارح ؟,#إب  3 غارات لطيران العدوان السعودي الأمريكي على اللواء 55 في يريم ..________________________#أين_وقع_القارح
1009,2016/03/31,1:14:06 PM,3.4K,أين وقع القارح ؟,#تعز غارتان لطيران العدوان على منطقة الضباب  ..3 غارات على المدينة السكنية في مدينة المخا  ..غارة جويه استهدافت المدينة السكنية في المخا..غارة على مديرية الوازعية ..#الجوفغارتين على الغيل ..#البيضاء غارة على منطقة المناسح ..________________________#أين_وقع_القارح
1010,2016/03/31,3:01:16 PM,3.3K,أين وقع القارح ؟,عاجل#الجوفطيران العدوان السعودي الأمريكي يشن غارة على مديرية المصلوب ..________________________#أين_وقع_القارح
1011,2016/03/31,6:15:04 PM,3.3K,أين وقع القارح ؟,عاجل#مأربغارتان لطيران العدوان على مناطق متفرقة في مديرية صرواح ..________________________#أين_وقع_القارح
1012,2016/03/31,8:13:07 PM,3.3K,أين وقع القارح ؟,#لحج غارة للطيران بالقرب من قاعدة العند ..________________________#أين_وقع_القارح
1013,2016/04/01,7:10:04 AM,3.4K,أين وقع القارح ؟,#تعز غارة لطيران العدوان على مديرية الوازعية ..غارات تستهدف منزل أحد المواطنين في منطقة الاعبوس في مديرية حيفان ..غارة على مدرسة النوبة ..غارتين على وادي فاقع في مديرية الوازعية ..________________________#أين_وقع_القارح
1014,2016/04/01,9:40:22 AM,3.4K,أين وقع القارح ؟,عاجل#تعز طيران العدوان يستهدف مخزن للإغاثة تابع لمنظمة الغذاء العالمي في منطقة المخا ..________________________#أين_وقع_القارح
1015,2016/04/01,6:56:55 PM,3.2K,أين وقع القارح ؟,#الحديده طيران العدوان السعودي الأمريكي يشن غارتين على مطار الحديدة_________________________#أين_وقع_القارح
1016,2016/04/01,6:58:00 PM,3.4K,أين وقع القارح ؟,#الجوف  غارتان لطيران العدوان السعودي الأمريكي على مديرية الغيل _________________________#أين_وقع_القارح
1017,2016/04/02,2:42:26 AM,3.2K,أين وقع القارح ؟,#تعز طيران العدوان يستهدف محطة غاز بمنطقة ورزان بمديرية دمنة خدير ..________________________#أين_وقع_القارح
1018,2016/04/02,7:01:50 AM,3.2K,أين وقع القارح ؟,#مأرب غارات لطيران العدوان السعودي الأمريكي على مديرية صرواح ..________________________#أين_وقع_القارح
1019,2016/04/02,11:26:56 AM,3.1K,أين وقع القارح ؟,#الجوفغارتان لطيران العدوان السعودي الأمريكي على مديرية الغيل..________________________#أين_وقع_القارح
1020,2016/04/02,11:36:52 AM,3.5K,أين وقع القارح ؟,عاجل#الجوفطيران العدوان يعاود قصف مديرية الغيل بـ4 غارات ..________________________#أين_وقع_القارح
1021,2016/04/02,1:11:24 PM,3.8K,أين وقع القارح ؟,. عاجل#تعزطيران العدوان يشن غارتين شمال مثلث الأحيوق،وغارتان على مركز مديرية الوازعية ..________________________#أين_وقع_القارح
1022,2016/04/03,4:03:08 PM,3.3K,أين وقع القارح ؟,#لحج  طيران العدوان السعودي الأمريكي يشن 3 غارات على مديرية كرش     _________________________#أين_وقع_القارح
1023,2016/04/03,6:41:46 PM,3.4K,أين وقع القارح ؟,#صعدة طيران العدوان السعودي الأمريكي يشن غارات على مديريتي ساقين و حيدان .      _________________________#أين_وقع_القارح
1024,2016/04/04,1:08:55 AM,3.2K,أين وقع القارح ؟,#صعدة  غارات لطيران العدوان السعودي الأمريكي على معسكر  اللواء 131 في كتاف _________________________#أين_وقع_القارح
1025,2016/04/04,7:12:00 AM,3K,أين وقع القارح ؟,#صعده غارات لطيران العدوان على منزل أحد المواطنين في منطقة آل الصيفي بمديرية سحار..غارات تستهدف مديريتي ساقين و حيدان واستشهاد مواطن وتدمير مبنى الاتصالات و مكتب البريد بالكامل ..غارات تدمر 3 منازل للمواطنين في منطقة بني سعد بمديرية ساقين..غارتان تستهدف منطقة تايقرهد بمديرية ساقين ..________________________#أين_وقع_القارح
1026,2016/04/04,8:21:16 AM,2.9K,أين وقع القارح ؟,#حجة غارة لطيران العدوان استهدفت مخيما للنازحين في منطقة لمرور بمديرية الشاهل وإصابة 6 اطفال وامرأة .. ________________________#أين_وقع_القارح
1027,2016/04/04,8:24:18 AM,2.9K,أين وقع القارح ؟,#تعز غارتان لطيران العدوان على سوق الشقيرا بمديرية الوازعية ..وغارة على معسكر خالد بمفرق المخا صباح اليوم ..________________________#أين_وقع_القارح
1028,2016/04/04,9:25:28 AM,2.9K,أين وقع القارح ؟,#مأرب 5 غارات لطيران العدوان السعودي الأمريكي على مديرية صرواح . _________________________#أين_وقع_القارح
1029,2016/04/04,10:32:02 AM,3K,أين وقع القارح ؟,#تعز طيران العدوان السعودي الأمريكي يشن غارة على مثلث الوازعية .     _________________________#أين_وقع_القارح
1030,2016/04/04,10:46:44 AM,3.1K,أين وقع القارح ؟,#الجوف طيران العدوان السعودي الأمريكي يشن غارتين على مديرية الغيل .     _________________________#أين_وقع_القارح
1031,2016/04/04,1:06:58 PM,3.1K,أين وقع القارح ؟,#الجوفطيران العدوان يشن غارة على منطقة الحيال في مديرية المتون..________________________#أين_وقع_القارح
1032,2016/04/04,4:43:26 PM,3K,أين وقع القارح ؟,#تعز غارة لطيران العدو السعودي الأمريكي في منطقة مفرق ماوية ولازال التحليق مستمر . _________________________#أين_وقع_القارح
1033,2016/04/04,5:05:40 PM,3K,أين وقع القارح ؟,#تعز  غارتان لطيران العدوان السعودي الأمريكي تستهدف منطقة الجند في مديرية جبل حبشي .   _________________________#أين_وقع_القارح
1034,2016/04/04,5:19:58 PM,3K,أين وقع القارح ؟,#تعز طيران العدوان السعودي الأمريكي يشن غارتين على منطقة الضباب ._________________________#أين_وقع_القارح
1035,2016/04/04,6:16:29 PM,3.1K,أين وقع القارح ؟,#تعز طيران العدوان يشن غارة على منطقة الحيدين في مديرية حيفان  .. و غارة على نقيل الزربي في مديرية حيفان ..________________________#أين_وقع_القارح
1036,2016/04/05,3:55:24 AM,3.1K,أين وقع القارح ؟,#تعز طيران العدوان السعودي الأمريكي يشن غارة على مطار تعز . _________________________#أين_وقع_القارح
1037,2016/04/05,3:56:24 AM,3.1K,أين وقع القارح ؟,#صنعاء طيران العدوان السعودي الأمريكي يشن غارتين على مديرية نهم . _________________________#أين_وقع_القارح
1038,2016/04/05,11:11:14 AM,3.1K,أين وقع القارح ؟,#الجوف غارتان لطيران العدوان السعودي الأمريكي على مديرية الغيل ..________________________#أين_وقع_القارح
1039,2016/04/05,11:28:20 AM,3.2K,أين وقع القارح ؟,#الحديدة غارتان لطيران العدوان السعودي الأمريكي جوار مصنع الثلج كيلو 16 ..________________________#أين_وقع_القارح
1040,2016/04/05,12:06:08 PM,3.1K,أين وقع القارح ؟,#الحديدة طيران العدوان السعودي الامريكي يشن غارة على مديرية اللحية..________________________#أين_وقع_القارح
1041,2016/04/05,12:26:06 PM,3.2K,أين وقع القارح ؟,#صنعاء طيران العدوان السعودي الامريكي يشن غارتين على مديرية نهم..________________________#أين_وقع_القارح
1042,2016/04/05,6:32:32 PM,3K,أين وقع القارح ؟,#حجة  طيران العدوان السعودي الأمريكي يشن غارة على مديرية حيران ._________________________#أين_وقع_القارح
1043,2016/04/05,7:16:56 PM,3.1K,أين وقع القارح ؟,#تعز طيران العدوان السعودي الأمريكي يشن غارات على شمال جبل المنعم في منطقة الربيعي ._________________________#أين_وقع_القارح
1044,2016/04/05,7:27:29 PM,3.1K,أين وقع القارح ؟,#تعز  طيران العدوان السعودي الأمريكي يشن غارة على غرب جبل الهام في وادي الضباب ._________________________#أين_وقع_القارح
1045,2016/04/06,10:12:18 AM,2.8K,أين وقع القارح ؟,#مأرب طيران العدوان يشن غارتين على مديرية صرواح  ..________________________#أين_وقع_القارح
1046,2016/04/06,10:49:40 AM,3.1K,أين وقع القارح ؟,#مأرب غارة لطيران العدوان السعودي الأمريكي على منطقة المشجح ._________________________#أين_وقع_القارح
1047,2016/04/06,11:02:54 AM,3.1K,أين وقع القارح ؟,#تعز طيران العدو السعودي الأمريكي يشن غارة غرب مثلث الأحيوق بمديرية الوازعية .#الجوف غارتين لطيران العدو السعودي الأمريكي على مديرية الغيل ._________________________#أين_وقع_القارح
1048,2016/04/06,2:39:18 PM,3.1K,أين وقع القارح ؟,#تعز طيران العدوان يشن غارة جوار مصنع السمن والصابون ..________________________#أين_وقع_القارح
1049,2016/04/06,2:46:58 PM,3.2K,أين وقع القارح ؟,#حجه طيران العدوان يستهدف عبَّارة في منطقة العبيسة بمديرية كشر بين محافظتي حجة وعمران ..________________________#أين_وقع_القارح
1050,2016/04/06,3:09:02 PM,3.2K,أين وقع القارح ؟,#تعز طيران العدوان السعودي الأمريكي يشن غارة أسفل جبل الهان بمنطقة الضباب ._________________________#أين_وقع_القارح
1051,2016/04/06,4:30:24 PM,3.2K,أين وقع القارح ؟,#تعز طيران العدوان السعودي الأمريكي يشن غارة على مفر ق الأحيوق بمديرية الوازعية ._________________________#أين_وقع_القارح
1052,2016/04/06,6:24:28 PM,3.3K,أين وقع القارح ؟,عاجل#مأربطيران العدوان السعودي الأمريكي يشن غارة على مديرية صرواح..________________________#أين_وقع_القارح
1053,2016/04/07,4:18:36 AM,3.2K,أين وقع القارح ؟,غاره على جبل عطان من جهة الستينالساعه 10:35 amhttps://telegram.me/whereistheboom #أين_وقع_القارح
1054,2016/04/07,8:52:42 AM,3.1K,أين وقع القارح ؟,#مأربطيران العدوان يشن 4 غارات على مناطق متفرقة من مديرية صرواح..________________________#أين_وقع_القارح
1055,2016/04/07,8:54:02 AM,3K,أين وقع القارح ؟,#البيضاء طيران العدوان يستهدف مزرعة دواجن في مديرية ذي ناعم بغارة جوية..________________________#أين_وقع_القارح
1056,2016/04/07,9:11:20 AM,2.9K,أين وقع القارح ؟,#حجة غارتان لطيران العدوان السعودي الأمريكي على منطقة المعين بمديرية مستباء ._________________________#أين_وقع_القارح
1057,2016/04/07,9:23:12 AM,3.2K,أين وقع القارح ؟,#الحديدةقصف متواصل باتجاه ساحل السماحي بالقرب من نقطة الدريهمي ________________________#أين_وقع_القارح
1058,2016/04/07,12:13:48 PM,3.2K,أين وقع القارح ؟,#الجوف  طيران العدوان السعودي الأمريكي يشن غارة على مديرية المصلوب ._________________________#أين_وقع_القارح
1059,2016/04/07,2:40:24 PM,3.3K,أين وقع القارح ؟,#الحديدة طيران العدوان يشن غارتين على ساحل النخيلة في الدريهمي ..________________________#أين_وقع_القارح
1060,2016/04/07,3:23:36 PM,3.2K,أين وقع القارح ؟,#تعز طيران العدوان السعودي الأمريكي يشن غارة على شارع الستين بمديرية التعزية _________________________#أين_وقع_القارح
1061,2016/04/07,4:29:46 PM,3.2K,أين وقع القارح ؟,#صنعاء#عاجل/انفجار في مطعم بشارع هائل في #العاصمة ..________________________#أين_وقع_القارح
1062,2016/04/07,5:13:40 PM,3.1K,أين وقع القارح ؟,#صنعاء #متابعات الأنفجار كان ناتج عن قنبلة يدوية انفجرت على احدهم في المطعم ._________________________#أين_وقع_القارح
1063,2016/04/07,6:01:40 PM,3.1K,أين وقع القارح ؟,#عدن انفجار عنيف يهز مديرية المنصورة . _________________________#أين_وقع_القارح
1064,2016/04/07,6:57:18 PM,3K,أين وقع القارح ؟,#لحج اشتباكات عنيفة في مدينة الحوطة عاصمة المحافظة و الطيران السعودي يشن سلسلة من الغارات على المدينة ._________________________#أين_وقع_القارح
1065,2016/04/07,9:00:04 PM,3.1K,أين وقع القارح ؟,عاجل#صنعاءطيران العدوان يستهدف بعدة غارات على منطقة الحفا الساعة 3:50 am ..________________________#أين_وقع_القارح
1066,2016/04/07,9:51:26 PM,3.1K,أين وقع القارح ؟,#صنعاءغارة لطيران العدوان على منطقة الصباحه ..________________________#أين_وقع_القارح
1067,2016/04/08,4:05:10 AM,3K,أين وقع القارح ؟,#مأرب سلسلة غارات لطيران العدوان السعودي الأمريكي على مديرية صرواح ._________________________#أين_وقع_القارح
1068,2016/04/08,5:38:02 AM,3K,أين وقع القارح ؟,#تعز استشهاد 6 مواطنين جراء استهداف طيران العدوان لسيارتهم في مديرية الوازعية ..________________________#أين_وقع_القارح
1069,2016/04/08,9:35:59 AM,3.1K,أين وقع القارح ؟,#تعزطيران العدوان يشن غارتين على غرب مثلث الأحيوق ..و غارة على شارع الستين بمديرية التعزية ..________________________#أين_وقع_القارح
1070,2016/04/08,9:45:34 AM,3.2K,أين وقع القارح ؟,#تعز  7 شهداء و 10 جرحى  في الجريمة التي ارتكبها طيران العدوان في قرية الرقة بمديرية الوازعية ..________________________#أين_وقع_القارح
1071,2016/04/08,6:29:07 PM,3K,أين وقع القارح ؟,#لحج  انفجار يهز أرجاء مدينة الحوطة. _________________________#أين_وقع_القارح
1072,2016/04/08,6:34:34 PM,3.1K,أين وقع القارح ؟,#لحج #متابعات  الانفجار استهدف مبنى الأمن السياسي بمدينة الحوطة عاصمة محافظة لحج . _________________________#أين_وقع_القارح
1073,2016/04/09,7:16:06 AM,3.1K,أين وقع القارح ؟,#الجوفطيران العدو السعودي الأمريكي يشن غارتين على مديرية الغيل وغارة على منطقة العقبة .#مأربطيران الأباتشي يقصف مناطق متفرقة بمديرية صرواح .#تعزغارات لطيران العدو السعودي على منزل مواطنين في الضباب وستشهاد 5 مواطنين بينهم 3 نساء وطفل وأصابة 4 آخرين .#تعز غارة لطيران العدو السعودي الامريكي بجوار منطقة الحرير .#الحديدة غارات لطيران العدو السعودي الامريكي في المدينة . _________________________#أين_وقع_القارح
1074,2016/04/09,8:37:40 AM,3.1K,أين وقع القارح ؟,#تعز  غارتان لطيران العدوان السعودي الامريكي على منطقة شارع الستين . _________________________#أين_وقع_القارح
1075,2016/04/09,3:17:15 PM,3K,أين وقع القارح ؟,#الجوف طيران العدوان السعودي الأمريكي يشن غارة على مديرية المتون .. ________________________#أين_وقع_القارح
1076,2016/04/09,4:48:05 PM,3K,أين وقع القارح ؟,#مأربطيران العدوان يستهدف بغارتين جبل الأشقر وغارة على جبل هيلان بصرواح ..#الجوفطيران العدوان يشن 4 غارات على مناطق متفرقة بمديرية الغيل ..________________________#أين_وقع_القارح
1077,2016/04/10,2:34:18 AM,2.8K,أين وقع القارح ؟,#الجوف طيران العدوان السعودي الأمريكي يشن سلسلة غارات على مديرية المتون ._________________________#أين_وقع_القارح
1078,2016/04/10,5:32:50 AM,2.8K,أين وقع القارح ؟,#مأرب  5 غارات لطيران العدوان السعودي الأمريكي على مديرية صرواح . _________________________#أين_وقع_القارح
1079,2016/04/10,5:33:35 AM,2.7K,أين وقع القارح ؟,#الجوف طيران العدوان السعودي الأمريكي يعاود قصف مديرية المتون بسلسلة غارات ._________________________#أين_وقع_القارح
1080,2016/04/10,6:56:40 AM,2.6K,أين وقع القارح ؟,للتذكير "دعوة عامة " للمشاركة في عاصفة التغريدات التي ستنطلق مساء يومنا هذا الأحد  في تمام الساعة الثامنة  عبر روابط  بنك التغريدات و الهشتاق الذي سيتم تعميمه  في حينة فكونوا على الموعد ليعرف العالم أجمع من هو "" الشعب اليمني "" _________________________#أين_وقع_القارح
1081,2016/04/10,8:12:22 AM,2.7K,أين وقع القارح ؟,#مأرب  طيران العدوان السعودي الأمريكي يعاود قصف مديرية صرواح بـ7 غارات ._________________________#أين_وقع_القارح
1082,2016/04/10,10:36:09 AM,2.7K,أين وقع القارح ؟,رابط بنك التغريدات لمساء يومنا هذا الاحد سيفتح الرابط الساعة الثامنة مساء كونوا على الموعد ليعرف العالم من هو "الشعب اليمني " الذي  كان سبب فشل العدوان الأمريكي السعودي .. https://sites.google.com/site/usakillsyemenipeople/
1083,2016/04/10,11:09:45 AM,2.7K,أين وقع القارح ؟,#لحجغارة لطيران العدو السعودي الأمريكي على منطقة #كرش .#صنعاءثلاث غارات لطيران العدو السعودي الامريكي على منطقة ديرة #بنهم ويدمر 3 منازل . _________________________#أين_وقع_القارح
1084,2016/04/10,12:45:21 PM,2.9K,أين وقع القارح ؟,""كيف تغرد في الحملة"" إفتح رابط بنك التغريدات  ستجد أمامك قائمة من عدة روابط، انقر على أي رابط وستظهر لك نافذة جديدة.انقر على الزر المكتوب عليه "غــرّد" أو "Tweet".ستغلق النافذة تلقائياً وتجد نفسك عدت لروابط التغريدات مرة أخرى.انقر على رابط آخر، وأعد العملية ذاتها.لا تقم بالتغريد بسرعة فائقة، اترك بين كل تغريدة والأخرى مدة بسيطة لا تقل عن 10 ثوانٍ لتفادي فرصة حظرك من تويتر.تنقل بين الروابط بعشوائية قدر الإمكان. مثلاً ابدأ بالرابط 20 ثم الرابط 5 ثم 12 وهكذا..عندما تصل لـ300 تغريدة سيقوم تويتر بإيقافك عن التغريد لمدة ساعتين.بعد انتهاء الساعتين عُد لبنك التغريدات واستخدم جميع الروابط التي لم تستخدمها من قبل. _________________________#أين_وقع_القارح
1085,2016/04/10,12:54:43 PM,2.8K,أين وقع القارح ؟,رابط بنك التغريدات : https://sites.google.com/site/usakillsyemenipeople/
1086,2016/04/10,4:20:03 PM,2.8K,أين وقع القارح ؟,#تعزغارتين لطيران العدو السعودي الامريكي في منطقة #الجند ولازال التحليق مستمر وبشكل مكثف .#الجوف طيران العدو السعودي الأمريكي يشن غارة على مديرية #المتون ._________________________#أين_وقع_القارح
1087,2016/04/10,5:50:21 PM,2.8K,أين وقع القارح ؟,#عاجل طيران العدوان السعودي الأمريكي يحلق في سماء محافظتي #صنعاء  و #عمران . _________________________#أين_وقع_القارح
1088,2016/04/10,6:42:33 PM,2.6K,أين وقع القارح ؟,تحليق لطيران العدو في أجواء محافظة #عدن . _________________________#أين_وقع_القارح
1089,2016/04/10,6:45:18 PM,2.7K,أين وقع القارح ؟,#تعز تحليق لطيران العدو السعودي الأمريكي في سماء المدينة . _________________________#أين_وقع_القارح
1090,2016/04/10,8:08:09 PM,2.7K,أين وقع القارح ؟,عاجل#تعزطيران العدوان السعودي الأمريكي يخرق وقف إطلاق النار ويشن غارة على منطقة صاله ..________________________#أين_وقع_القارح
1091,2016/04/11,2:14:51 AM,2.8K,أين وقع القارح ؟,#صنعاء طيران العدوان السعودي الأمريكي يخرق إعلان وقف إطلاق النار ويشن غارة على منزل الشيخ أحمد صبر بمديرية نهم ._________________________#أين_وقع_القارح
1092,2016/04/11,3:16:40 AM,2.9K,أين وقع القارح ؟,#تعز طيران العدوان يخرق إعلان وقف إطلاق النار ويشن غارة على منطقة كلابة ._________________________#أين_وقع_القارح
1093,2016/04/11,5:14:56 AM,3.1K,أين وقع القارح ؟,طيران العدو يخرق إعلان وقف اطلاق النار ويحلق فوق سماء محافظتي #تعز و #مأرب ._________________________#أين_وقع_القارح
1094,2016/04/11,10:44:31 AM,3K,أين وقع القارح ؟,#الجوف تحليق متواصل لطيران العدوان السعودي الأمريكي في سماء المحافظة ._________________________#أين_وقع_القارح
1095,2016/04/11,4:44:08 PM,3K,أين وقع القارح ؟,#لحج  طيران العدوان السعودي الأمريكي يشن غارتين على مديرية الحوطة ._________________________#أين_وقع_القارح
1096,2016/04/11,5:49:06 PM,3.2K,أين وقع القارح ؟,عاجل#صنعاءطيران العدوان يخترق وقف إطلاق النار ويحلق في أجواء العاصمة ..________________________#أين_وقع_القارح
1097,2016/04/11,8:14:49 PM,3.2K,أين وقع القارح ؟,#عاجل طيران العدوان يواصل الخروقات ويحلق في سماء العاصمة #صنعاء ._________________________#أين_وقع_القارح
1098,2016/04/11,8:50:24 PM,3.5K,أين وقع القارح ؟,#عـــاجـلطيران العدوان يواصل الخروقات ويحلق في سماء محافظتي #عمران و #حجة . _________________________#أين_وقع_القارح
